날짜	직업	등수	참가자	덱코드	대회코드	카드
2026-03-07	アイドルマスター シンデレラガールズ	4	25	U9AL	1510835	{'BP01-135': 3, 'CP02-023': 3, 'CP02-069': 1, 'ECP02-001': 3, 'ECP02-003': 3, 'ECP02-012': 3, 'ECP02-016': 3, 'ECP02-026': 3, 'ECP02-047': 3, 'ECP02-050': 3, 'ECP02-052': 3, 'CSD02b-001': 3, 'CSD02b-003': 3, 'CSD02b-004': 3}
2026-03-07	プリンセスコネクト！Re:Dive	5	25	5WDBC	1510835	{'CP04-001': 3, 'CP04-003': 2, 'CP04-007': 2, 'CP04-016': 2, 'CP04-041': 2, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-063': 3, 'CP04-065': 1, 'CP04-066': 1, 'CP04-089': 2, 'CP04-091': 2, 'CP04-112': 2, 'CP04-115': 3}
2026-03-07	エルフ	6	25	7361L	1510835	{'BP01-170': 3, 'BP07-001': 3, 'BP07-004': 2, 'BP07-007': 3, 'BP07-014': 2, 'BP07-112': 3, 'BP12-007': 3, 'BP12-103': 3, 'BP12-104': 2, 'BP12-107': 2, 'BP13-001': 3, 'BP13-008': 2, 'BP17-002': 3, 'PR-169': 3, 'PR-178': 3}
2026-03-07	アイドルマスター シンデレラガールズ	7	25	1XNE2	1510835	{'BP01-135': 2, 'CP02-023': 1, 'CP02-055': 1, 'CP02-069': 1, 'ECP02-001': 3, 'ECP02-003': 3, 'ECP02-012': 3, 'ECP02-016': 3, 'ECP02-026': 3, 'ECP02-037': 3, 'ECP02-047': 1, 'ECP02-050': 3, 'ECP02-052': 3, 'CSD02b-001': 3, 'CSD02b-002': 2, 'CSD02b-003': 3, 'CSD02b-004': 2}
2026-03-07	エルフ	8	25	319X4	1510835	{'BP01-011': 3, 'BP03-014': 3, 'BP04-010': 1, 'BP06-003': 3, 'BP06-007': 3, 'BP07-003': 3, 'BP07-011': 1, 'BP12-007': 3, 'BP13-003': 3, 'BP13-018': 2, 'BP15-002': 2, 'BP15-004': 3, 'BP16-001': 3, 'BP16-015': 3, 'BP18-019': 2, 'EBD01-007': 1, 'SD01-002': 1}
2026-03-07	ビショップ	1	11	232TY	1516377	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 2, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 2, 'BP17-098': 3, 'BP17-099': 3, 'BP17-100': 2, 'BP17-106': 3, 'BP17-107': 1, 'BP17-113': 2}
2026-03-07	エルフ	2	11	64A0J	1516377	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	プリンセスコネクト！Re:Dive	3	11	5G502	1516377	{'CP04-001': 3, 'CP04-007': 3, 'CP04-008': 3, 'CP04-016': 3, 'CP04-041': 3, 'CP04-073': 1, 'CP04-075': 2, 'CP04-076': 2, 'CP04-091': 1, 'CP04-093': 3, 'CP04-094': 1, 'CP04-095': 3, 'CP04-102': 3, 'CP04-108': 3, 'CP04-116': 2, 'CP04-118': 3, 'PCS01-027': 1}
2026-03-07	プリンセスコネクト！Re:Dive	4	11	7JDH8	1516377	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 2, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-03-07	ビショップ	5	11	5AW9Y	1516377	{'BP01-131': 3, 'BP01-140': 3, 'BP05-092': 1, 'BP08-087': 3, 'BP08-092': 3, 'BP09-092': 1, 'BP10-109': 1, 'BP14-098': 3, 'BP15-094': 3, 'BP15-101': 3, 'BP16-094': 2, 'BP17-091': 3, 'BP17-109': 3, 'BP18-115': 3, 'CP01-070': 3, 'CP02-096': 2}
2026-03-07	ドラゴン	6	11	2SV4J	1516377	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 3, 'BP13-067': 2, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3, 'DSD01b-013': 1}
2026-03-07	ドラゴン	7	11	4JC58	1516377	{'BP02-062': 1, 'BP07-055': 3, 'BP10-054': 2, 'BP11-058': 3, 'BP11-059': 3, 'BP11-062': 3, 'BP11-066': 3, 'BP14-053': 2, 'BP15-060': 3, 'BP15-074': 3, 'BP16-057': 3, 'BP16-067': 2, 'BP16-118': 2, 'BP18-061': 2, 'SP01-026': 2, 'SD08-011': 3}
2026-03-07	プリンセスコネクト！Re:Dive	8	11	22DNE	1516377	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 2, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3, 'PR-511': 3, 'PCS01-021': 3}
2026-03-07	エルフ	1	13	5SN82	1517333	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP08-002': 1, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	プリンセスコネクト！Re:Dive	2	13	71D70	1517333	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 1, 'CP04-016': 2, 'CP04-018': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-03-07	エルフ	3	13	64QNE	1517333	{'BP01-015': 2, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-07	ナイトメア	4	13	Y2R2	1517333	{'BP03-077': 2, 'BP05-069': 3, 'BP05-075': 3, 'BP05-078': 3, 'BP08-084': 3, 'BP09-080': 3, 'BP10-080': 3, 'BP11-072': 2, 'BP12-079': 3, 'BP13-073': 3, 'BP13-087': 3, 'BP15-076': 3, 'BP15-086': 3, 'BP17-074': 3}
2026-03-07	プリンセスコネクト！Re:Dive	5	13	50P0S	1517333	{'CP04-003': 2, 'CP04-027': 3, 'CP04-058': 2, 'CP04-069': 2, 'CP04-073': 3, 'CP04-076': 3, 'CP04-077': 3, 'CP04-079': 3, 'CP04-080': 2, 'CP04-081': 3, 'CP04-083': 3, 'CP04-084': 3, 'CP04-095': 2, 'CP04-111': 1, 'CP04-112': 2, 'CP04-113': 3}
2026-03-07	ビショップ	6	13	5JT02	1517333	{'BP01-131': 3, 'BP01-133': 3, 'BP01-140': 3, 'BP02-095': 3, 'BP08-087': 2, 'BP09-091': 2, 'BP15-094': 3, 'BP15-101': 3, 'BP15-111': 3, 'BP16-100': 1, 'BP17-091': 3, 'BP17-109': 3, 'BP18-115': 3, 'CP01-070': 2, 'CP02-089': 3}
2026-03-07	ウィッチ	7	13	1CQV8	1517333	{'BP05-035': 3, 'BP05-044': 3, 'BP05-046': 1, 'BP07-048': 3, 'BP08-041': 3, 'BP08-047': 1, 'BP11-048': 3, 'BP12-037': 3, 'BP12-050': 1, 'BP14-036': 3, 'BP14-042': 2, 'BP14-047': 3, 'BP15-038': 3, 'BP15-047': 3, 'BP15-053': 3, 'CP04-037': 1, 'PCS01-021': 1}
2026-03-07	ロイヤル	8	13	2MF5L	1517333	{'BP08-034': 2, 'BP15-021': 3, 'BP17-033': 2, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-026': 2, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 2, 'BP18-117': 3, 'BP18-119': 2, 'BP18-120': 1, 'BP18-123': 1, 'BP18-126': 3, 'CP04-021': 1}
2026-03-08	ナイトメア	1	24	3QMKG	1482962	{'BP02-069': 3, 'BP02-082': 1, 'BP09-069': 3, 'BP09-075': 3, 'BP09-078': 3, 'BP09-083': 2, 'BP16-075': 3, 'BP16-085': 3, 'BP17-074': 3, 'BP18-080': 3, 'BP18-084': 3, 'BP18-089': 3, 'BP18-092': 2, 'BP18-096': 3, 'CP02-085': 2}
2026-03-08	プリンセスコネクト！Re:Dive	2	24	57R3Q	1482962	{'CP04-003': 3, 'CP04-019': 3, 'CP04-055': 3, 'CP04-057': 3, 'CP04-058': 3, 'CP04-059': 3, 'CP04-062': 3, 'CP04-065': 3, 'CP04-066': 3, 'CP04-091': 3, 'CP04-112': 1, 'CP04-115': 3, 'CP04-118': 3, 'PCS01-026': 3}
2026-03-08	ドラゴン	3	24	2FR5G	1482962	{'BP10-068': 3, 'BP13-054': 2, 'BP13-059': 2, 'BP13-061': 3, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-062': 2, 'BP18-066': 3, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3, 'DSD01b-013': 1}
2026-03-08	エルフ	4	24	4B26G	1482962	{'BP02-110': 3, 'BP09-112': 2, 'BP15-004': 2, 'BP18-001': 3, 'BP18-003': 3, 'BP18-005': 3, 'BP18-008': 1, 'BP18-009': 3, 'BP18-013': 3, 'BP18-014': 2, 'BP18-116': 1, 'BP18-117': 3, 'BP18-120': 3, 'BP18-123': 3, 'BP18-126': 3, 'EBD01-007': 2}
2026-03-08	ナイトメア	5	24	3TDF6	1482962	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP12-103': 1, 'BP12-104': 2, 'BP17-076': 3, 'BP17-079': 1, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-08	ナイトメア	6	24	3ABE0	1482962	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP12-103': 1, 'BP12-104': 2, 'BP17-076': 3, 'BP17-079': 1, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-08	ドラゴン	7	24	2CL54	1482962	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 3, 'BP17-055': 3, 'BP17-062': 3, 'BP18-060': 3, 'BP18-066': 3, 'BP18-070': 3, 'CP04-062': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 3, 'DSD01b-003': 3}
2026-03-08	ナイトメア	8	24	3TAZ6	1482962	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 1, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP12-104': 2, 'BP17-076': 3, 'BP17-079': 1, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-08	ビショップ	1	13	5XNHG	1496673	{'BP07-100': 1, 'BP09-086': 3, 'BP10-107': 2, 'BP11-086': 3, 'BP11-096': 3, 'BP11-099': 3, 'BP11-113': 1, 'BP12-086': 2, 'BP13-088': 3, 'BP13-091': 3, 'BP15-097': 3, 'BP16-096': 3, 'BP16-118': 3, 'BP17-095': 1, 'CP03-115': 3, 'ECP01-053': 3}
2026-03-08	プリンセスコネクト！Re:Dive	2	13	189B4	1496673	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-03-08	エルフ	3	13	3GNHU	1496673	{'BP01-002': 3, 'BP01-015': 3, 'BP04-005': 2, 'BP04-010': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 3, 'BP16-012': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'EBD01-007': 2, 'CP02-006': 2, 'ECP02-004': 3}
2026-03-08	プリンセスコネクト！Re:Dive	4	13	73CFA	1496673	{'CP04-019': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-057': 2, 'CP04-058': 3, 'CP04-059': 1, 'CP04-062': 3, 'CP04-063': 3, 'CP04-071': 1, 'CP04-118': 3}
2026-03-08	ナイトメア	5	13	4BXSW	1496673	{'BP03-074': 2, 'BP09-071': 3, 'BP10-081': 3, 'BP10-088': 3, 'BP10-091': 3, 'BP11-071': 3, 'BP11-076': 2, 'BP12-069': 3, 'BP13-084': 3, 'BP13-086': 3, 'BP16-078': 2, 'BP16-085': 3, 'BP17-081': 2, 'CP02-085': 3, 'CP03-093': 2}
2026-03-08	エルフ	6	13	5AWCW	1496673	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-08	ロイヤル	7	13	129C6	1496673	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-08	ナイトメア	8	13	2CL1W	1496673	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 3}
2026-03-08	エルフ	1	11	25QWW	1502080	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP15-004': 2, 'BP16-007': 1, 'BP16-009': 3, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-08	プリンセスコネクト！Re:Dive	2	11	73CFA	1502080	{'CP04-019': 3, 'CP04-039': 3, 'CP04-044': 3, 'CP04-045': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-057': 2, 'CP04-058': 3, 'CP04-059': 1, 'CP04-062': 3, 'CP04-063': 3, 'CP04-071': 1, 'CP04-118': 3}
2026-03-08	ナイトメア	3	11	492D0	1502080	{'BP02-073': 1, 'BP02-074': 1, 'BP05-070': 3, 'BP05-085': 3, 'BP07-076': 3, 'BP08-075': 3, 'BP11-069': 2, 'BP11-075': 3, 'BP13-077': 2, 'BP14-070': 3, 'BP16-075': 3, 'BP16-082': 3, 'BP16-117': 2, 'BP17-073': 3, 'BP17-081': 2, 'CP02-075': 3}
2026-03-08	ロイヤル	4	11	1GFBY	1502080	{'BP01-169': 1, 'BP02-034': 2, 'BP04-026': 1, 'BP07-022': 3, 'BP08-021': 3, 'BP08-024': 2, 'BP11-034': 1, 'BP13-022': 2, 'BP15-026': 2, 'BP15-113': 2, 'BP16-117': 3, 'BP18-026': 3, 'CP01-016': 1, 'CP01-018': 1, 'CP02-034': 2, 'CP03-040': 2, 'CP04-019': 3, 'CP04-021': 1, 'CP04-036': 2, 'ECP01-010': 3}
2026-03-08	プリンセスコネクト！Re:Dive	5	11	189B4	1502080	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-091': 1, 'CP04-118': 3}
2026-03-08	ビショップ	6	11	VYCN	1502080	{'BP01-131': 2, 'BP03-112': 2, 'BP09-086': 3, 'BP12-093': 2, 'BP13-088': 3, 'BP13-091': 3, 'BP13-093': 3, 'BP13-105': 1, 'CP01-068': 3, 'CP03-105': 3, 'CP03-111': 3, 'CP03-115': 3, 'CP03-119': 1, 'ECP01-053': 2, 'ECP01-057': 3, 'SP01-045': 3}
2026-03-08	ウィッチ	7	11	4PUAE	1502080	{'BP01-057': 2, 'BP01-072': 2, 'BP02-041': 2, 'BP02-050': 3, 'BP03-044': 3, 'BP03-053': 3, 'BP05-051': 3, 'BP08-041': 2, 'BP08-045': 3, 'BP10-042': 3, 'BP10-052': 3, 'BP11-045': 4, 'BP12-045': 3, 'BP14-042': 2, 'BP14-051': 2}
2026-03-08	ナイトメア	8	11	2CL1W	1502080	{'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 1, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 2, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 3}
2026-03-08	エルフ	1	25	52RYJ	1502119	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-08	ナイトメア	2	25	65HQJ	1502119	{'BP01-110': 2, 'BP03-076': 1, 'BP07-076': 3, 'BP09-071': 1, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP11-079': 2, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-08	ナイトメア	3	25	34W1C	1502119	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 3, 'BP12-075': 2, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 1, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-08	プリンセスコネクト！Re:Dive	4	25	46856	1502119	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 1, 'CP04-016': 2, 'CP04-018': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-03-08	ナイトメア	5	25	410YA	1502119	{'BP01-109': 1, 'BP01-110': 2, 'BP03-076': 2, 'BP07-076': 3, 'BP09-071': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 1, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 2}
2026-03-08	プリンセスコネクト！Re:Dive	6	25	1JB66	1502119	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 1, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-091': 1, 'CP04-118': 3}
2026-03-08	ビショップ	7	25	39HN0	1502119	{'BP07-086': 3, 'BP07-092': 3, 'BP07-094': 3, 'BP07-097': 2, 'BP07-101': 3, 'BP07-116': 3, 'BP12-086': 3, 'BP12-089': 1, 'BP12-091': 3, 'BP12-096': 3, 'BP12-104': 2, 'BP17-098': 3, 'BP17-099': 3, 'BP17-106': 3, 'BP17-107': 2}
2026-03-08	エルフ	8	25	248XG	1502119	{'BP01-002': 3, 'BP01-015': 3, 'BP01-016': 3, 'BP01-159': 3, 'BP04-005': 2, 'BP07-005': 2, 'BP10-114': 3, 'BP12-004': 3, 'BP16-007': 3, 'BP16-009': 3, 'BP16-012': 3, 'BP16-117': 3, 'CP01-009': 3, 'CP04-016': 3}
2026-03-08	プリンセスコネクト！Re:Dive	1	13	2ZC9Q	1518375	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-113': 2, 'CP04-118': 3, 'PR-505': 2, 'PR-511': 3, 'PCS01-021': 3}
2026-03-08	ロイヤル	2	13	5CKDU	1518375	{'BP05-025': 2, 'BP16-022': 1, 'BP18-020': 3, 'BP18-022': 3, 'BP18-024': 3, 'BP18-026': 2, 'BP18-027': 3, 'BP18-028': 3, 'BP18-031': 3, 'BP18-032': 3, 'BP18-117': 3, 'BP18-119': 3, 'BP18-120': 1, 'BP18-123': 3, 'BP18-126': 2, 'ECP01-010': 2}
2026-03-08	ナイトメア	3	13	3DHHG	1518375	{'BP01-110': 2, 'BP01-116': 1, 'BP03-076': 2, 'BP07-076': 3, 'BP11-069': 1, 'BP11-071': 3, 'BP11-074': 2, 'BP11-075': 3, 'BP11-076': 3, 'BP12-071': 3, 'BP13-077': 3, 'BP14-070': 3, 'BP16-075': 3, 'BP16-078': 2, 'BP17-073': 3, 'BP17-081': 3}
2026-03-08	ウィッチ	4	13	3TB6W	1518375	{'BP05-103': 3, 'BP05-112': 1, 'BP10-037': 2, 'BP10-043': 3, 'BP10-047': 3, 'BP14-036': 3, 'BP14-042': 3, 'BP14-043': 3, 'BP14-049': 3, 'BP14-115': 2, 'BP15-112': 3, 'BP15-113': 3, 'BP16-040': 3, 'BP16-117': 3, 'CP04-041': 2}
2026-03-08	プリンセスコネクト！Re:Dive	5	13	1UPYE	1518375	{'CP04-001': 2, 'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 2, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-057': 2, 'CP04-058': 1, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-03-08	ナイトメア	6	13	4711Q	1518375	{'BP06-084': 3, 'BP07-069': 3, 'BP07-072': 1, 'BP07-075': 3, 'BP07-076': 3, 'BP07-116': 3, 'BP11-075': 3, 'BP12-075': 1, 'BP12-079': 3, 'BP12-082': 3, 'BP17-076': 3, 'BP17-079': 2, 'BP17-080': 3, 'BP17-083': 3, 'BP17-113': 3}
2026-03-08	プリンセスコネクト！Re:Dive	7	13	2XRLA	1518375	{'CP04-001': 3, 'CP04-004': 3, 'CP04-007': 3, 'CP04-015': 1, 'CP04-016': 2, 'CP04-018': 2, 'CP04-022': 3, 'CP04-041': 3, 'CP04-073': 2, 'CP04-075': 3, 'CP04-080': 3, 'CP04-089': 3, 'CP04-095': 3, 'CP04-116': 3, 'CP04-118': 3}
2026-03-08	ドラゴン	8	13	29F4S	1518375	{'BP10-068': 3, 'BP13-054': 3, 'BP13-059': 2, 'BP13-061': 3, 'BP13-067': 3, 'BP17-055': 3, 'BP17-062': 2, 'BP18-060': 3, 'BP18-066': 2, 'BP18-070': 3, 'BP18-071': 2, 'SD04-002': 3, 'PR-492': 3, 'DSD01b-001': 2, 'DSD01b-003': 3}
2026-03-11	エルフ	1	12	5QH90	1505709	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 1, 'BP16-009': 3, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-11	プリンセスコネクト！Re:Dive	2	12	3TKSJ	1505709	{'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 1, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3}
2026-03-11	ロイヤル	3	12	2YMG6	1505709	{'BP05-018': 3, 'BP05-025': 1, 'BP05-029': 3, 'BP05-033': 3, 'BP05-034': 3, 'BP06-028': 3, 'BP11-018': 3, 'BP15-020': 3, 'BP15-024': 3, 'BP15-026': 3, 'BP15-028': 3, 'BP15-035': 3, 'BP15-113': 3, 'BP18-026': 3}
2026-03-11	エルフ	4	12	7Z0EC	1505709	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP17-001': 3, 'BP18-004': 3, 'BP18-019': 3, 'EBD01-007': 1, 'CP02-006': 2, 'CP04-001': 3, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-11	エルフ	5	12	2FZN6	1505709	{'BP01-015': 3, 'BP04-010': 3, 'BP05-109': 3, 'BP10-005': 3, 'BP11-003': 3, 'BP16-007': 2, 'BP16-009': 2, 'BP16-118': 2, 'BP17-001': 3, 'BP18-004': 2, 'BP18-007': 1, 'BP18-019': 3, 'CP02-006': 2, 'CP04-001': 2, 'ECP02-004': 3, 'SP01-045': 3}
2026-03-11	ウィッチ	6	12	29NWE	1505709	{'BP07-035': 3, 'BP07-037': 1, 'BP07-041': 2, 'BP07-103': 2, 'BP07-116': 3, 'BP12-035': 3, 'BP12-041': 3, 'BP12-049': 3, 'BP17-040': 3, 'BP17-041': 3, 'BP17-043': 2, 'BP17-044': 3, 'BP17-047': 3, 'BP17-048': 3, 'BP17-113': 3}
2026-03-11	プリンセスコネクト！Re:Dive	7	12	5BRSJ	1505709	{'CP04-003': 3, 'CP04-018': 3, 'CP04-019': 2, 'CP04-037': 3, 'CP04-039': 3, 'CP04-044': 2, 'CP04-047': 3, 'CP04-048': 3, 'CP04-049': 2, 'CP04-053': 3, 'CP04-062': 3, 'CP04-073': 1, 'CP04-118': 3, 'PR-511': 3, 'PCS01-021': 3}
2026-03-11	プリンセスコネクト！Re:Dive	8	12	6EQBU	1505709	{'CP04-001': 2, 'CP04-003': 3, 'CP04-018': 3, 'CP04-037': 3, 'CP04-039': 3, 'CP04-041': 2, 'CP04-044': 3, 'CP04-047': 3, 'CP04-048': 3, 'CP04-053': 3, 'CP04-054': 3, 'CP04-055': 3, 'CP04-062': 3, 'CP04-118': 3}
